id,host_id,host_name,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5687572,2532286,Ellen,We are a retired couple who enjoy living in Amsterdam. We have already succesfully rent out our appartment during our Holidays. Please check our reviews.,N/A,N/A,N/A,"['email', 'phone']",De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5 baths,1,$200.00 ,14,4.79,4.71,4.86,5,4.93,4.71,4.64
601244188326151661,453453235,Flip,,within an hour,100%,100%,['phone'],Centrum-West,Private room in condo,Private room,2,1 private bath,,$102.00 ,115,4.5,4.63,4.38,4.63,4.67,4.92,4.3
14020792,81810277,Joost,"Isn't it amazing? We love to travel and finance this by renting part by our house. We love to meet people from other cultures, theater, dance and art.

You will be sharing this charming house from around 1905 with one of the residents .
You enjoy all privacy and can use the kitchen , bathroom. toilet and beautiful spacious garden.

The appartment is downfloors and 5 minutes from the Metro that takes you in another 5-10 minutes to the centre of Amsterdam",within an hour,100%,71%,"['email', 'phone']",Oud-Oost,Entire condo,Entire home/apt,3,1.5 baths,2,$186.00 ,35,4.89,4.8,4.83,4.89,4.94,4.57,4.51
555450560059042504,11063737,Liz,,N/A,N/A,36%,"['email', 'phone', 'work_email']",Centrum-Oost,Houseboat,Entire home/apt,2,1 bath,1,$275.00 ,6,5,5,4.83,5,5,5,5
538723,356740,Dimphy,If you have any questions about our apartment please send us a request. Looking forward to your response. ,N/A,N/A,N/A,"['email', 'phone']",Watergraafsmeer,Entire condo,Entire home/apt,4,1.5 baths,2,$140.00 ,57,4.84,4.91,4.84,4.91,4.82,4.58,4.7
4523624,12179257,Martine,"Française expatriée depuis des années aux Pays-Bas, j'aimerais que mes locataires découvrent et tombent amoureux de cette ville comme je le suis.",within an hour,100%,62%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,4,1 bath,3,$320.00 ,66,4.82,4.88,4.86,4.95,4.97,4.92,4.65
1026542873351790195,25960797,Claire,,within a few hours,100%,75%,"['email', 'phone']",Oud-Oost,Entire rental unit,Entire home/apt,4,1 bath,2,$205.00 ,0,,,,,,,
964176327709155734,203298254,Joost,,within a day,100%,86%,"['email', 'phone']",Westerpark,Entire rental unit,Entire home/apt,2,1 bath,1,$236.00 ,3,5,5,5,5,5,5,5
827469652299341657,37077495,Jet,"Hi, we are Jet (1971), Naud (1969) and our daughter Philine (2009). We live in Amsterdam-Noord and we’re looking forward to welcome you!",within an hour,100%,71%,"['email', 'phone']",Oud-Noord,Private room in bed and breakfast,Private room,2,1 private bath,2,$162.00 ,28,4.96,4.89,5,4.96,4.86,4.89,4.79
1013040624430687720,47891059,Joris,,within a day,75%,100%,"['email', 'phone']",Westerpark,Entire rental unit,Entire home/apt,4,1.5 baths,4,$238.00 ,0,,,,,,,
661456832273121884,30789047,Kelly,"Job: Auditor manager
City: Heemskerk, the Netherlands
Interests: salsa dancing, watching series, reading novels, good food
Travel style: this varies from basic appartments to nice hotels, depending on the location and purpose of the trip.",N/A,N/A,100%,"['email', 'phone']",De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,2 baths,5,$628.00 ,13,5,4.77,5,5,5,4.92,4.69
769460764152625515,488984558,Abdullah,,within an hour,100%,100%,"['email', 'phone']",Centrum-West,Room in hotel,Private room,2,1 shared bath,2,$160.00 ,33,4.73,4.61,4.67,4.91,4.94,4.88,4.36
5609836,29082613,Wilfred,"Hi, I am Wilfred. I am living on my houseboat since 2014. What a lovely place to stay. I would love to share the experience to live on the water with you. I am working in tourism. ",N/A,N/A,100%,"['email', 'phone']",Westerpark,Houseboat,Entire home/apt,2,1.5 baths,2,$205.00 ,72,4.96,5,4.97,4.99,5,4.92,4.68
5629549,20362105,Rosanne,,N/A,N/A,N/A,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1 bath,3,,9,4.89,4.89,4.44,5,5,4.67,4.56
8880908,14183444,Bas,"Respectful, enjoyable, broad oriented, Love traveling, sports, music, nature, people in general
",N/A,N/A,67%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.5 baths,2,$236.00 ,90,4.81,4.85,4.71,4.91,4.93,4.83,4.52
5622623,29145151,Chiara,"We are a married couple with 3 daughters: Lottie (3), Tess (6), and Ella (9). Chiara has lived in Amsterdam all her life and Itse for most of his adult life. We've been together for 20 years. Before our daughters were born Itse studied sociology and Chiara English Literature. At present Itse works for the city counsil of Amsterdam, and Chiara works at home, looking after the children. 
We always go to the UK on holiday to go walking and fossiling on the beaches of the Jurassic Coast. 
Favorite tv series are MASH, Hill Street Blues, Morse, Great British Bake Off, Masterchef, Downton Abbey, anything British actually...  and many more of course.
Film: The Big Lebowski
We are vegetarians. Chiara loves to bake. Chiara and Ella do yoga. Tess is a little ballerina. Lottie is mainly being naughty. And Itse is a keen surfer and runner.
Chiara likes jazz, Itse not so much. He likes Coldplay, she not so much. We both like The Doors.
Happiness is not a destination but a way of life.",N/A,N/A,N/A,"['email', 'phone']",IJburg - Zeeburgereiland,Entire home,Entire home/apt,4,1 bath,3,$150.00 ,3,4.33,5,5,5,4,5,4.67
43708450,237371423,Conscious Hotel Westerpark,"We are conscious about the choices we make. That is why there is sustainability in everything that we do, without compromising comfort. And our stylish hotels and restaurants each have their own unique style and story, which makes every visit a special experience. We do it differently by nature.

We have been around for over 10 years now, making us pioneers in eco-friendly tourism.

We do it differently by combining stylish design and playfulness with sustainability, calling it Eco-Sexy. This is felt throughout your entire stay. From small notes in the rooms that tell guests about the recycled furniture and water-saving showers to every bite and drink that are served being fully organic. There is no stopping us delivering the eco choice while maintaining a high level of comfort.",within an hour,99%,100%,"['email', 'phone']",Westerpark,Room in boutique hotel,Private room,2,1 bath,1,$198.00 ,26,4.85,4.88,4.88,4.85,4.85,4.96,4.81
623123,2695123,Janne,"I love Amsterdam, New York, sports, healthy food and my husband :) We're both working in Amsterdam and love to travel. ",N/A,N/A,100%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,3 baths,2,$450.00 ,30,5,4.93,4.93,4.97,5,4.97,4.9
50416453,1591245,Mirjam,Love to share my house and all it has to offer with others.,within an hour,100%,65%,"['email', 'phone']",Zuid,Entire home,Entire home/apt,4,5 baths,5,$550.00 ,5,5,5,5,5,5,5,4.8
796457785108881438,8284564,Wiebe,Nederland,within a day,100%,32%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1 bath,1,$246.00 ,8,5,5,5,5,5,5,4.88
870983837945866136,510328228,Eline,"Hi en welkom bij Casa Ellie, een woning tot in de puntjes ontworpen door mijzelf. Een plek waar iedereen zich direct thuis voelt!",within a few hours,100%,100%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1 bath,2,$375.00 ,3,5,5,5,5,5,5,5
32488859,33687041,Alex,,within a day,75%,31%,"['email', 'phone']",De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1 bath,2,$364.00 ,25,4.8,4.88,4.44,4.8,4.76,4.96,4.48
23266609,11305798,Thomas Arthur,"My name is Thomas Arthur and I am working in the organic food sector. I am a fan of all aspects of food: producing, trading and cooking. For my work I travel frequently. This allows me to share the experience of living at the Rembrandt park with others.",within an hour,100%,67%,"['email', 'phone']",De Baarsjes - Oud-West,Private room in loft,Private room,2,1 shared bath,1,$362.00 ,23,4.78,4.91,4.83,4.87,4.83,4.7,4.74
653459,1634910,Derk,"37 year old, Orthopedic surgeon, working and living in Amsterdam. I'm a family man, with 3 kids and a great wife. ",N/A,N/A,0%,"['email', 'phone']",Buitenveldert - Zuidas,Entire home,Entire home/apt,4,3.5 baths,5,$240.00 ,18,4.94,4.89,4.78,4.94,5,4.78,4.72
43707658,237371423,Conscious Hotel Westerpark,"We are conscious about the choices we make. That is why there is sustainability in everything that we do, without compromising comfort. And our stylish hotels and restaurants each have their own unique style and story, which makes every visit a special experience. We do it differently by nature.

We have been around for over 10 years now, making us pioneers in eco-friendly tourism.

We do it differently by combining stylish design and playfulness with sustainability, calling it Eco-Sexy. This is felt throughout your entire stay. From small notes in the rooms that tell guests about the recycled furniture and water-saving showers to every bite and drink that are served being fully organic. There is no stopping us delivering the eco choice while maintaining a high level of comfort.",within an hour,99%,100%,"['email', 'phone']",Westerpark,Room in boutique hotel,Private room,2,1 bath,1,$156.00 ,61,4.79,4.79,4.75,4.72,4.8,4.8,4.49
